datetime;demand
2022-04-10T00:00:00.000+00:00;23012.833333333332
2022-04-10T01:00:00.000+00:00;21475.0
2022-04-10T02:00:00.000+00:00;20364.166666666668
2022-04-10T03:00:00.000+00:00;19763.333333333332
2022-04-10T04:00:00.000+00:00;19481.166666666668
2022-04-10T05:00:00.000+00:00;19505.333333333332
2022-04-10T06:00:00.000+00:00;19838.0
2022-04-10T07:00:00.000+00:00;20074.833333333332
2022-04-10T08:00:00.000+00:00;20592.833333333332
2022-04-10T09:00:00.000+00:00;22333.666666666668
2022-04-10T10:00:00.000+00:00;23793.833333333332
2022-04-10T11:00:00.000+00:00;24396.833333333332
2022-04-10T12:00:00.000+00:00;24199.666666666668
2022-04-10T13:00:00.000+00:00;24268.5
2022-04-10T14:00:00.000+00:00;24102.833333333332
2022-04-10T15:00:00.000+00:00;23075.333333333332
2022-04-10T16:00:00.000+00:00;22053.666666666668
2022-04-10T17:00:00.000+00:00;21953.166666666668
2022-04-10T18:00:00.000+00:00;22177.833333333332
2022-04-10T19:00:00.000+00:00;22731.833333333332
2022-04-10T20:00:00.000+00:00;24450.666666666668
2022-04-10T21:00:00.000+00:00;26548.5
2022-04-10T22:00:00.000+00:00;25832.166666666668
2022-04-10T23:00:00.000+00:00;24014.833333333332
2022-04-11T00:00:00.000+00:00;22583.0
2022-04-11T01:00:00.000+00:00;21368.666666666668
2022-04-11T02:00:00.000+00:00;20637.666666666668
2022-04-11T03:00:00.000+00:00;20200.333333333332
2022-04-11T04:00:00.000+00:00;20118.666666666668
2022-04-11T05:00:00.000+00:00;20730.5
2022-04-11T06:00:00.000+00:00;23126.0
2022-04-11T07:00:00.000+00:00;25873.0
2022-04-11T08:00:00.000+00:00;27433.166666666668
2022-04-11T09:00:00.000+00:00;28601.166666666668
2022-04-11T10:00:00.000+00:00;29124.333333333332
2022-04-11T11:00:00.000+00:00;29115.5
2022-04-11T12:00:00.000+00:00;29345.833333333332
2022-04-11T13:00:00.000+00:00;29689.833333333332
2022-04-11T14:00:00.000+00:00;29354.166666666668
2022-04-11T15:00:00.000+00:00;28185.666666666668
2022-04-11T16:00:00.000+00:00;27778.166666666668
2022-04-11T17:00:00.000+00:00;27412.833333333332
2022-04-11T18:00:00.000+00:00;27297.833333333332
2022-04-11T19:00:00.000+00:00;27681.166666666668
2022-04-11T20:00:00.000+00:00;29009.5
2022-04-11T21:00:00.000+00:00;30416.666666666668
2022-04-11T22:00:00.000+00:00;28448.0
2022-04-11T23:00:00.000+00:00;26024.333333333332
2022-04-12T00:00:00.000+00:00;24368.666666666668
2022-04-12T01:00:00.000+00:00;22849.0
2022-04-12T02:00:00.000+00:00;22041.5
2022-04-12T03:00:00.000+00:00;21606.666666666668
2022-04-12T04:00:00.000+00:00;21386.166666666668
2022-04-12T05:00:00.000+00:00;21885.166666666668
2022-04-12T06:00:00.000+00:00;23856.833333333332
2022-04-12T07:00:00.000+00:00;26340.666666666668
2022-04-12T08:00:00.000+00:00;28107.666666666668
2022-04-12T09:00:00.000+00:00;29404.166666666668
2022-04-12T10:00:00.000+00:00;30133.0
2022-04-12T11:00:00.000+00:00;30093.166666666668
2022-04-12T12:00:00.000+00:00;30211.0
2022-04-12T13:00:00.000+00:00;30232.0
2022-04-12T14:00:00.000+00:00;29695.5
2022-04-12T15:00:00.000+00:00;28962.0
2022-04-12T16:00:00.000+00:00;28348.333333333332
2022-04-12T17:00:00.000+00:00;28118.666666666668
2022-04-12T18:00:00.000+00:00;27807.5
2022-04-12T19:00:00.000+00:00;28151.333333333332
2022-04-12T20:00:00.000+00:00;29509.666666666668
2022-04-12T21:00:00.000+00:00;30648.0
2022-04-12T22:00:00.000+00:00;28517.5
2022-04-12T23:00:00.000+00:00;26366.833333333332
2022-04-13T00:00:00.000+00:00;24838.333333333332
2022-04-13T01:00:00.000+00:00;23253.333333333332
2022-04-13T02:00:00.000+00:00;22246.5
2022-04-13T03:00:00.000+00:00;21645.333333333332
